,price,location,area,Bedrooms,Bathrooms
642,26000000.0,"Malibu Town, Gurgaon, Delhi NCR",2800.0,4.0,5.0
643,24500000.0,"Malibu Town, Gurgaon, Delhi NCR",2600.0,4.0,4.0
644,32500000.0,"Malibu Town, Gurgaon, Delhi NCR",3800.0,4.0,4.0
645,10000000.0,"Malka Ganj, New Delhi - North, Delhi NCR",1170.0,3.0,3.0
646,11000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",1125.0,3.0,2.0
647,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
648,8000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",1000.0,2.0,2.0
649,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
650,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
651,8700000.0,"Manesar, Gurgaon, Delhi NCR",1845.0,3.0,4.0
652,8840000.0,"Manesar, Gurgaon, Delhi NCR",1845.0,3.0,3.0
653,16000000.0,"Manesar, Gurgaon, Delhi NCR",3375.0,4.0,4.0
654,3500000.0,"Maruti Kunj, Gurgaon, Delhi NCR",900.0,2.0,2.0
655,3500000.0,"Matiala, New Delhi - Dwarka, Delhi NCR",750.0,2.0,2.0
656,4000000.0,"Matiala, New Delhi - Dwarka, Delhi NCR",855.0,2.0,2.0
657,13000000.0,"Mayfield Garden, Gurgaon, Delhi NCR",1970.0,4.0,4.0
658,15000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1350.0,3.0,3.0
659,14000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1400.0,3.0,3.0
660,12800000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1300.0,3.0,2.0
661,12000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1100.0,3.0,2.0
662,12500000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1300.0,3.0,2.0
663,10000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1000.0,2.0,2.0
664,18000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1600.0,4.0,3.0
665,3500000.0,"Mehrauli, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
666,2800000.0,"Mehrauli, Ghaziabad, Delhi NCR",900.0,2.0,2.0
667,3300000.0,"Mehrauli, New Delhi - South, Delhi NCR",750.0,2.0,2.0
668,3750000.0,"Mehrauli, New Delhi - South, Delhi NCR",800.0,2.0,2.0
669,6000000.0,"Mehrauli, New Delhi - South, Delhi NCR",1100.0,3.0,2.0
670,4000000.0,"Mehrauli, New Delhi - South, Delhi NCR",900.0,3.0,2.0
671,8000000.0,"Mehrauli, New Delhi - South, Delhi NCR",1500.0,4.0,3.0
672,7100000.0,"Mehrauli, New Delhi - South, Delhi NCR",1500.0,3.0,3.0
673,4500000.0,"Mohan Garden, New Delhi - West, Delhi NCR",802.0,3.0,2.0
674,2650000.0,"Mohan Garden, New Delhi - West, Delhi NCR",540.0,2.0,2.0
675,2290000.0,"Mohan Garden, New Delhi - West, Delhi NCR",522.0,2.0,2.0
676,3790000.0,"Mohan Garden, New Delhi - West, Delhi NCR",828.0,3.0,2.0
677,3000000.0,"Mohan Garden, New Delhi - West, Delhi NCR",580.0,2.0,2.0
678,4000000.0,"Mohan Garden, New Delhi - West, Delhi NCR",730.0,2.0,2.0
679,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
680,6500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1270.0,3.0,2.0
681,6800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1280.0,3.0,2.0
682,4170000.000000001,"Mohan Nagar, Ghaziabad, Delhi NCR",891.0,2.0,2.0
683,9000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
684,10000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
685,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
686,7480000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1600.0,3.0,2.0
687,5900000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0,2.0
688,8800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
689,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
690,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
691,6200000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0,2.0
692,17000000.0,"Moti Nagar, New Delhi - West, Delhi NCR",1600.0,3.0,2.0
693,4500000.0,"Moti Nagar, New Delhi - West, Delhi NCR",700.0,2.0,2.0
694,3000000.0,"NH 24 Ghaziabad, NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0
695,3200000.0,"NH 24 Ghaziabad, NH 24, Ghaziabad, Delhi NCR",950.0,2.0,2.0
696,3600000.0,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
697,3100000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
698,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
699,2650000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
700,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
701,3500000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
702,3200000.0,"NH 24, Ghaziabad, Delhi NCR",808.0,2.0,2.0
703,3400000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,2.0,2.0
704,4200000.0,"NH 24, Ghaziabad, Delhi NCR",1299.0,3.0,3.0
705,2890000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0
706,3200000.0,"NH 24, Ghaziabad, Delhi NCR",926.0,2.0,2.0
707,3500000.0,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
708,2880000.0,"NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
709,4000000.0,"NH 24, Ghaziabad, Delhi NCR",1185.0,2.0,2.0
710,2900000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
711,2550000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
712,3200000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
713,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
714,3200000.0,"NH 24, Ghaziabad, Delhi NCR",880.0,2.0,2.0
715,4470000.0,"NH 24, Ghaziabad, Delhi NCR",1296.0,3.0,2.0
716,4350000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
717,3100000.0,"NH 24, Ghaziabad, Delhi NCR",975.0,2.0,2.0
718,2700000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
719,3000000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
720,3500000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,3.0,2.0
721,2800000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0
722,3820000.000000001,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
723,3200000.0,"NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
724,2500000.0,"NH 24, Ghaziabad, Delhi NCR",750.0,2.0,2.0
725,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
726,3100000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
727,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
728,2800000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
729,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1045.0,3.0,2.0
730,5000000.0,"NH 24, Ghaziabad, Delhi NCR",1470.0,3.0,2.0
731,5000000.0,"NH 24, Ghaziabad, Delhi NCR",1650.0,3.0,4.0
732,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
733,3800000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
734,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1299.0,3.0,2.0
735,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1198.0,2.0,2.0
736,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
737,3000000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
738,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
739,3800000.0,"NH 24, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
740,4700000.0,"NH 24, Ghaziabad, Delhi NCR",1425.0,3.0,2.0
741,3300000.0,"NH 24, Ghaziabad, Delhi NCR",925.0,2.0,2.0
742,5000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1470.0,3.0,2.0
743,4200000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135.0,2.0,2.0
744,3300000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,3.0
745,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
746,4450000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135.0,2.0,2.0
747,4000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1300.0,3.0,3.0
748,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
749,4200000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1340.0,3.0,2.0
750,2800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
751,2950000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
752,4000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1330.0,3.0,2.0
753,3350000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
754,4800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1245.0,3.0,2.0
755,2800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
756,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
757,2900000.0,"NH 24, Ghaziabad, Wave City, Ghaziabad, Delhi NCR",965.0,2.0,2.0
758,2700000.0,"NH 24, Ghaziabad, Wave City, Ghaziabad, Delhi NCR",924.0,2.0,2.0
759,3000000.0,"NH 24, Ghaziabad, Wave City, Ghaziabad, Delhi NCR",940.0,2.0,2.0
760,4500000.0,"NH 58, Ghaziabad, Delhi NCR",1360.0,3.0,2.0
761,3500000.0,"NH 91, Ghaziabad, Delhi NCR",600.0,2.0,2.0
762,3500000.0,"NH-58 Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",950.0,2.0,2.0
763,11200000.000000002,"Najafgarh, New Delhi - West, Delhi NCR",1260.0,3.0,2.0
764,14000000.0,"Najafgarh, New Delhi - West, Delhi NCR",1800.0,3.0,3.0
765,3300000.0,"Naveen Shahdara, New Delhi - East, Delhi NCR",650.0,2.0,2.0
766,3300000.0,"Naveen Shahdara, New Delhi - East, Delhi NCR",596.0,2.0,2.0
767,3500000.0,"Naveen Shahdara, New Delhi - East, Delhi NCR",741.0,2.0,2.0
768,5100000.0,"Nawada, New Delhi - West, Delhi NCR",900.0,3.0,2.0
769,3900000.0,"Near Grads international School, Eta 2, Greater Noida, Delhi NCR",1165.0,3.0,2.0
770,7500000.0,"Near, Dwarka Expy, Dharampur, Sector 108, Gurugram, Haryana, Sector 108, Gurgaon, Delhi NCR",1400.0,2.0,2.0
771,3600000.0,"Neb Sarai, New Delhi - South, Delhi NCR",800.0,2.0,2.0
772,3700000.0,"Neb Sarai, New Delhi - South, Delhi NCR",900.0,3.0,2.0
773,4800000.0,"Neeti Khand 1, Ghaziabad, Delhi NCR",950.0,2.0,2.0
774,3900000.0,"Neeti Khand 1, Ghaziabad, Delhi NCR",780.0,2.0,2.0
775,4800000.0,"Neeti Khand 2, Ghaziabad, Delhi NCR",900.0,2.0,2.0
776,15000000.0,"Neeti Khand 2, Ghaziabad, Delhi NCR",2500.0,5.0,3.0
777,3500000.0,"Nehru Nagar 3, Ghaziabad, Delhi NCR",850.0,2.0,2.0
778,4800000.0,"Nehru Nagar 3, Ghaziabad, Delhi NCR",1150.0,2.0,2.0
779,3200000.0,"Nehru Nagar 3, Ghaziabad, Delhi NCR",900.0,2.0,2.0
780,3000000.0,"Nehru Nagar, Ghaziabad, Delhi NCR",700.0,2.0,2.0
781,9000000.0,"New Colony, Gurgaon, Delhi NCR",1450.0,5.0,3.0
782,5200000.0,"New Delhi, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",900.0,2.0,2.0
783,14400000.0,"New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",1500.0,2.0,2.0
784,16000000.0,"New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",1700.0,4.0,4.0
785,5900000.0,"New Krishna Park, New Delhi - West, Delhi NCR",760.0,3.0,2.0
786,5000000.0,"New Krishna Park, New Delhi - West, Delhi NCR",670.0,3.0,2.0
787,7000000.0,"New Palam Vihar, Gurgaon, Delhi NCR",900.0,2.0,4.0
788,14500000.0,"Nirvana Country, Gurgaon, Delhi NCR",2050.0,3.0,3.0
789,20000000.0,"Nirvana Country, Gurgaon, Delhi NCR",2714.0,3.0,3.0
790,11000000.0,"Nirvana Country, Gurgaon, Nirvana Country, Gurgaon, Delhi NCR",1629.0,3.0,3.0
791,33000000.0,"Nirvana Country, Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",4808.0,4.0,5.0
792,11000000.0,"Nirvana Country, Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",1660.0,3.0,3.0
793,6000000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
794,6050000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1250.0,3.0,2.0
795,3000000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",650.0,2.0,2.0
796,9500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1750.0,4.0,3.0
797,4390000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
798,5800000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0,3.0
799,4200000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
800,4000000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0,2.0
801,4300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",780.0,2.0,2.0
802,6300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1350.0,3.0,2.0
803,4500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
804,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1162.0,3.0,2.0
805,6500000.0,"Noida Extension, Greater Noida, Delhi NCR",1620.0,3.0,3.0
806,5100000.0,"Noida Extension, Greater Noida, Delhi NCR",1327.0,2.0,2.0
807,5650000.0,"Noida Extension, Greater Noida, Delhi NCR",1459.0,3.0,3.0
808,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1067.0,2.0,2.0
809,4900000.0,"Noida Extension, Greater Noida, Delhi NCR",1290.0,3.0,2.0
810,3800000.0,"Noida Extension, Greater Noida, Delhi NCR",975.0,2.0,2.0
811,4700000.0,"Noida Extension, Greater Noida, Delhi NCR",1365.0,3.0,2.0
812,5500000.0,"Noida Extension, Greater Noida, Delhi NCR",1505.0,3.0,2.0
813,5200000.0,"Noida Extension, Greater Noida, Delhi NCR",1255.0,3.0,2.0
814,5000000.0,"Noida Extension, Greater Noida, Delhi NCR",1350.0,3.0,2.0
815,3600000.0,"Noida Extension, Greater Noida, Delhi NCR",1020.0,2.0,2.0
816,5500000.0,"Noida Extension, Greater Noida, Delhi NCR",1505.0,3.0,3.0
817,3200000.0,"Noida Extension, Greater Noida, Delhi NCR",890.0,2.0,2.0
818,5500000.0,"Noida Extension, Greater Noida, Delhi NCR",1505.0,3.0,3.0
819,7500000.0,"Noida Extension, Greater Noida, Delhi NCR",1820.0,3.0,3.0
820,4350000.0,"Noida Extension, Greater Noida, Delhi NCR",1205.0,2.0,2.0
821,4950000.0,"Noida Extension, Greater Noida, Delhi NCR",1350.0,3.0,3.0
822,3100000.0,"Noida Extension, Greater Noida, Delhi NCR",890.0,2.0,2.0
823,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",930.0,2.0,2.0
824,3400000.0,"Noida Extension, Greater Noida, Delhi NCR",935.0,2.0,2.0
825,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,2.0,2.0
826,3200000.0,"Noida Extension, Greater Noida, Delhi NCR",865.0,2.0,2.0
827,7000000.0,"Noida Extension, Greater Noida, Delhi NCR",1695.0,3.0,3.0
828,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1175.0,3.0,2.0
829,4600000.0,"Noida Extension, Greater Noida, Delhi NCR",1225.0,2.0,2.0
830,4800000.0,"Noida Extension, Greater Noida, Delhi NCR",1125.0,2.0,2.0
831,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,2.0,2.0
832,5500000.0,"Noida Extension, Greater Noida, Delhi NCR",1465.0,3.0,3.0
833,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",995.0,2.0,2.0
834,3700000.0,"Noida Extension, Greater Noida, Delhi NCR",915.0,2.0,2.0
835,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",919.0,2.0,2.0
836,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1125.0,2.0,2.0
837,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",1100.0,2.0,2.0
838,4200000.0,"Noida Extension, Greater Noida, Delhi NCR",1050.0,2.0,2.0
839,2850000.0,"Noida Extension, Greater Noida, Delhi NCR",720.0,2.0,2.0
840,5710000.0,"Noida Extension, Greater Noida, Delhi NCR",1595.0,3.0,3.0
841,5000000.0,"Noida Extension, Greater Noida, Delhi NCR",1245.0,3.0,2.0
842,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1100.0,2.0,2.0
843,3800000.0,"Noida Extension, Greater Noida, Delhi NCR",935.0,2.0,2.0
844,4600000.0,"Noida Extension, Greater Noida, Noida Extension, Greater Noida, Delhi NCR",1175.0,3.0,2.0
845,5300000.0,"Noida Extension, Greater Noida, Noida Extension, Greater Noida, Delhi NCR",1165.0,2.0,2.0
846,5600000.0,"Noida Extension, Noida, Delhi NCR",1350.0,3.0,3.0
847,4800000.0,"Noida Extension, Noida, Delhi NCR",1175.0,2.0,2.0
848,6280000.0,"Noida Extension, Noida, Delhi NCR",1500.0,3.0,3.0
849,6000000.0,"Noida Extension, Noida, Delhi NCR",1430.0,3.0,3.0
850,5500000.0,"Noida Extension, Noida, Delhi NCR",1320.0,3.0,3.0
851,3850000.0,"Noida Extension, Noida, Delhi NCR",1060.0,2.0,2.0
852,4250000.0,"Noida Extension, Noida, Delhi NCR",1060.0,2.0,2.0
853,4000000.0,"Noida Extension, Noida, Delhi NCR",1065.0,2.0,2.0
854,3500000.0,"Noida Extension, Noida, Delhi NCR",995.0,2.0,2.0
855,4500000.0,"Noida Extension, Noida, Delhi NCR",1200.0,2.0,3.0
856,4000000.0,"Noida Extension, Noida, Delhi NCR",955.0,2.0,2.0
857,3200000.0,"Noida Extension, Noida, Delhi NCR",900.0,2.0,2.0
858,5100000.0,"Noida Extension, Noida, Delhi NCR",1225.0,2.0,2.0
859,3770000.000000001,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0
860,5200000.0,"Noida Extension, Noida, Delhi NCR",1430.0,3.0,2.0
861,4500000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
862,4000000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
863,4800000.0,"Noida Extension, Noida, Delhi NCR",1200.0,2.0,2.0
864,4100000.0,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0
865,5600000.0,"Noida Extension, Noida, Delhi NCR",1380.0,3.0,2.0
866,5100000.0,"Noida Extension, Noida, Delhi NCR",1325.0,3.0,2.0
867,3800000.0,"Noida Extension, Noida, Delhi NCR",995.0,2.0,2.0
868,4900000.0,"Noida Extension, Noida, Delhi NCR",1155.0,2.0,2.0
869,3290000.0,"Noida Extension, Noida, Delhi NCR",925.0,2.0,3.0
870,3400000.0,"Noida Extension, Noida, Delhi NCR",896.0,2.0,2.0
871,5500000.0,"Noida Extension, Noida, Delhi NCR",1430.0,3.0,2.0
872,3600000.0,"Noida Extension, Noida, Delhi NCR",925.0,2.0,2.0
873,5000000.0,"Noida Extension, Noida, Delhi NCR",1320.0,3.0,3.0
874,5200000.0,"Noida Extension, Noida, Delhi NCR",1469.0,3.0,2.0
875,7000000.0,"Noida Extension, Noida, Delhi NCR",2000.0,4.0,4.0
876,8940000.0,"Noida Extension, Noida, Delhi NCR",2480.0,4.0,5.0
877,5900000.0,"Noida Extension, Noida, Delhi NCR",1540.0,3.0,3.0
878,3500000.0,"Noida Extension, Noida, Delhi NCR",1000.0,2.0,2.0
879,5200000.0,"Noida Extension, Noida, Delhi NCR",1225.0,2.0,2.0
880,4900000.0,"Noida Extension, Noida, Delhi NCR",1375.0,3.0,3.0
881,3200000.0,"Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
882,5700000.0,"Noida Extension, Noida, Delhi NCR",1500.0,3.0,3.0
883,3200000.0,"Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
884,4500000.0,"Noida Extension, Noida, Delhi NCR",1150.0,3.0,2.0
885,4500000.0,"Noida Extension, Noida, Delhi NCR",1267.0,3.0,2.0
886,4520000.0,"Noida Extension, Noida, Delhi NCR",1080.0,2.0,2.0
887,3750000.0,"Noida Extension, Noida, Delhi NCR",1075.0,2.0,2.0
888,4000000.0,"Noida Extension, Noida, Delhi NCR",1055.0,2.0,2.0
889,3600000.0,"Noida Extension, Noida, Delhi NCR",860.0,2.0,2.0
890,5500000.0,"Noida Extension, Noida, Delhi NCR",1395.0,3.0,2.0
891,6000000.0,"Noida Extension, Noida, Noida Extension Block B, Noida, Delhi NCR",1495.0,3.0,3.0
892,4900000.0,"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",1205.0,2.0,2.0
893,3500000.0,"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",905.0,2.0,2.0
894,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1040.0,2.0,2.0
895,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1040.0,2.0,2.0
896,3500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",985.0,2.0,2.0
897,3200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
898,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1200.0,3.0,2.0
899,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1175.0,3.0,2.0
900,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1250.0,3.0,2.0
901,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
902,5270000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1350.0,3.0,2.0
903,3150000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
904,5500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1325.0,2.0,2.0
905,5300000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1400.0,3.0,3.0
906,5200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1290.0,2.0,2.0
907,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1175.0,2.0,2.0
908,3400000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",950.0,2.0,2.0
909,5500000.0,"Noida Extension, Noida., Noida Extension, Noida, Delhi NCR",1440.0,3.0,2.0
910,5100000.0,"Noida, Delhi NCR",1040.0,2.0,2.0
911,5700000.0,"Noida, Delhi NCR",1150.0,2.0,2.0
912,9200000.0,"Nri City, Greater Noida, Delhi NCR",2500.0,3.0,3.0
913,3290000.0,"Nyay Khand 1, Ghaziabad, Delhi NCR",700.0,2.0,2.0
914,3200000.0,"Nyay Khand 1, Ghaziabad, Delhi NCR",700.0,2.0,2.0
915,4700000.0,"Old Mahavir Nagar, New Delhi - West, Delhi NCR",670.0,2.0,2.0
916,6500000.0,"Old Mahavir Nagar, New Delhi - West, Delhi NCR",900.0,2.0,2.0
917,7800000.0,"Olive Court, Sector 89, Faridabad, Delhi NCR",1670.0,3.0,3.0
918,4800000.0,"Omega 1, Greater Noida, Delhi NCR",1190.0,3.0,2.0
919,6400000.0,"Omega 1, Greater Noida, Delhi NCR",1700.0,3.0,3.0
920,9500000.0,"Omega 2, Greater Noida, Delhi NCR",2400.0,4.0,4.0
921,7800000.0,"Omega 2, Greater Noida, Delhi NCR",1740.0,3.0,3.0
922,5800000.0,"Omega 2, Greater Noida, Delhi NCR",1405.0,3.0,2.0
923,7800000.0,"Omega 2, Greater Noida, Delhi NCR",1650.0,3.0,3.0
924,7000000.0,"Omicron 1, Greater Noida, Delhi NCR",1731.0,3.0,3.0
925,4200000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
926,5200000.0,"Omicron 1, Greater Noida, Delhi NCR",1405.0,3.0,2.0
927,3700000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
928,3500000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
929,4500000.0,"Omicron 1, Greater Noida, Delhi NCR",1125.0,2.0,2.0
930,3500000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
931,4800000.0,"Omicron 1, Greater Noida, Delhi NCR",1300.0,3.0,2.0
932,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
933,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
934,6800000.0,"Omicron 1, Greater Noida, Delhi NCR",1990.0,3.0,4.0
935,4100000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
936,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
937,4800000.0,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1300.0,3.0,2.0
938,6200000.0,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1665.0,4.0,3.0
939,5000000.0,"Omicron 3, Greater Noida, Delhi NCR",1395.0,3.0,2.0
940,4050000.0,"Omicron 3, Greater Noida, Delhi NCR",1164.0,2.0,2.0
941,3650000.0,"Omicron 3, Greater Noida, Delhi NCR",1005.0,2.0,2.0
942,4000000.0,"Omicron 3, Greater Noida, Delhi NCR",1164.0,2.0,2.0
943,4200000.0,"Omicron 3, Greater Noida, Delhi NCR",1110.0,2.0,2.0
944,3800000.0,"Omicron 3, Greater Noida, Delhi NCR",1100.0,2.0,2.0
945,4300000.0,"Omicron 3, Greater Noida, Delhi NCR",1110.0,2.0,2.0
